x1,x2
2.408374135423448914e-01,-2.054149880335568445e-01
3.556829704558710503e-01,9.171389814102870464e-02
-1.065277629540153370e-01,-5.051934438934501115e-01
-5.156204902620977748e-01,-1.373591329043999387e-02
-3.625675742384469880e-01,3.416781078550862327e-01
2.584717843425231587e-01,-1.342112410305813519e-01
-4.805695275820826007e-01,8.700676664825124362e-02
-1.930325279532912885e-01,2.677897743672196240e-01
-3.974267832749321938e-01,-1.777543008356471388e-01
6.799259688929348844e-02,-5.660676691005483985e-02
-2.419727439569819838e-01,-5.478779310468472330e-01
-2.226234155767227163e-01,-2.270642437072448727e-01
-4.454486272757363086e-01,-5.245705015144507266e-01
-2.916736828407241466e-01,1.674664497635907079e-01
-3.054999153314352789e-01,3.974348814835182431e-01
3.476451164789566839e-01,1.429972870891319525e-01
-2.174921229900891317e-01,-4.264397740089672650e-01
-5.471447861238829535e-01,-1.954913812714915711e-01
-2.793565420927768272e-02,-2.819049137710916142e-02
-1.001830134247948534e-01,-6.751545869951081080e-03
1.623288502853014181e-01,-2.759014231668991401e-01
-3.499282937423098261e-02,4.204346516890561380e-01
2.474846837886373052e-01,7.264234930982704785e-02
-4.647175434292317719e-01,-4.307789795019045798e-01
-5.451122808308829226e-01,3.539799356742163727e-01
-4.744641810540046745e-01,1.394252511588742749e-01
-1.287105705498458041e-01,4.650108425366339393e-02
4.410153674492580667e-01,3.653906819341844470e-01
-4.357168453597546343e-01,-3.356303175401877947e-01
-2.210112690945401637e-01,1.837733961489528278e-01
-1.501350060930657371e-01,4.215097395493344612e-01
-5.347887893688964001e-01,7.600305151669495274e-02
-3.389343698809578198e-01,2.007921389434444981e-01
1.724462658883759714e-01,-3.603156646970498977e-01
8.968993076145437282e-02,-1.429841472821070658e-01
3.330517608790555251e-01,-3.588744244967738695e-01
2.021165261603095065e-01,-1.847973539310013846e-01
9.664225782438640167e-03,1.358534825929659240e-01
-1.304997595885315498e-03,-3.769079270857703667e-01
-5.072950013177048856e-01,1.084280249319627965e-01
-3.653471942060477762e-01,-1.360326076763345160e-01
1.088159116574110019e-01,-2.635383723219414387e-01
2.690378738364922473e-01,4.277673059971823788e-01
2.763721340181450881e-01,-1.415826214421154194e-01
3.768734280108686496e-01,1.240132998019309873e-01
4.653249444972828996e-02,4.068293834350954485e-01
-1.340752808481447955e-01,-4.178505238997631821e-01
2.058205092260620983e-01,4.464210764332351422e-01
-3.643175265792581996e-01,1.393297515544470455e-01
1.177758940760909034e-02,-3.647105875220757465e-01
4.097839849264974799e-01,-3.156442590357645406e-01
-3.379543294948976762e-01,-2.181395318584701259e-01
-3.310990341977946283e-01,-3.309625980404040657e-01
2.530466440839935771e-01,-3.617873735123129375e-01
2.747344529563305882e-01,-9.515555591690516568e-02
4.436267076320246083e-01,-1.241826499729431488e-01
8.998743497746941600e-02,3.412000321728454466e-01
1.600400526482005370e-01,2.774432046556375431e-01
-3.420209049366218501e-01,-2.621491328023205503e-01
-1.448429697546146366e-01,-1.824740470090036037e-01
3.186328389333723532e-01,1.886304620380649943e-01
-6.434063088223596072e-02,8.086288613185554919e-02
-1.914826220693774950e-01,-4.741063356551072916e-01
-2.181299958896478763e-01,-9.094961715018834436e-02
-4.856302798315389468e-01,3.593707613367682630e-01
-4.954242218271065479e-02,-4.625226632732737375e-01
1.558373753432424902e-01,-3.619611735935757135e-02
-1.587302327892041731e-01,4.164954956134137021e-01
-3.605740419617323722e-01,1.981328541033873236e-01
-4.463204978591699401e-01,-2.061539124816991198e-01
-2.525773035897488361e-01,-4.445817097937184714e-01
-3.869229963050058174e-03,-3.767234918532486043e-01
-4.453874766767603743e-01,-2.058698317184979310e-01
-4.599669208585099867e-02,2.756426204509869748e-01
-8.779463047501301354e-02,4.031995964815020539e-01
-2.681695472467812147e-01,-4.724192323475279176e-01
1.825594282113687239e-01,-3.853939380544491033e-01
-3.868110995428926113e-01,-2.596796188928364169e-01
-5.012641172572451786e-01,3.885393211056173968e-01
-3.898479407124635365e-01,-3.439326891365984684e-01
2.257840439414390277e-01,-4.891858016838430689e-01
-3.198452541383329795e-01,-1.518421369738421900e-01
-2.013747168003697796e-01,-3.768076869748231417e-01
-2.904418639546941794e-01,3.592166324845402769e-02
4.315598185224415184e-01,-2.403815456015157004e-01
-5.380770773909641091e-01,2.649365701016024310e-01
1.340314978777059629e-01,-5.306841370438385441e-01
4.487636501562558555e-01,1.687882453199851529e-01
1.192096388106812510e-01,1.622130950960698481e-01
-4.923027506975027334e-01,-3.669661689455232523e-01
-3.873706809650097060e-01,-3.902963073845655551e-01
-4.998114756854702412e-01,-3.780650693389483452e-01
-9.541045784841184485e-02,-5.087015428803582928e-01
-2.934731169239136461e-01,-3.257054581020722983e-01
1.440495086323660967e-01,1.540306831384056219e-01
-1.161741544903394097e-01,-1.156341607606725663e-02
-1.383029923837784114e-01,-4.779421831363086515e-01
2.504904955978765058e-01,2.206993925914239041e-01
-3.158545793616756026e-01,-7.523715962514276878e-02
-1.883556608105585450e-02,4.404636275863447192e-01
-4.482394290716947838e-01,-1.473237017515145464e-01
-1.539356062598036257e-01,3.210384641303356545e-01
2.432129755603696930e-01,3.659061272133834475e-01
-3.892521345359645224e-01,-2.908377481154607036e-01
9.007275240164291930e-02,1.119437646560200728e-01
-1.175929697696718179e-01,-4.257316246622044886e-01
1.014522539955010627e-01,-3.288775037107730670e-01
-2.313447296029331746e-01,-2.560959033962706410e-01
7.582721989762497561e-02,3.122166246147635160e-01
-4.382858308159890415e-01,-9.199780156070047621e-02
2.804927570159129191e-01,-4.188287216152842829e-01
4.550401014309690684e-02,3.782093218184872097e-01
1.909065506715206251e-01,-7.144601969322783575e-02
-2.457251638804219818e-01,-6.067377244347738063e-02
1.899887686025811817e-01,-4.433039263114999518e-01
3.419866881724026308e-01,-5.288275134531783550e-04
-3.132963733119890071e-01,-2.581171219788092053e-02
6.186751740492046903e-02,-4.419153069209958984e-01
2.516392221114094330e-01,1.400564981787686403e-01
-2.641563490163264527e-01,1.783962245070992436e-01
-2.646401946901790758e-01,1.413754423205016986e-01
-2.222098863179751138e-01,1.195903127044370962e-01
2.821646577752624507e-01,1.097103775706748108e-01
-3.484059938190896544e-01,-3.509989101136323786e-01
3.231428600822897623e-01,1.656527695090287411e-01
1.772937036375676900e-02,-1.244173771602026246e-01
-1.198059081359738043e-01,2.521985069042234073e-01
-5.023229671935373064e-01,3.945709710265002945e-01
-2.430425432308140898e-01,-3.760136573300817409e-01
-5.261936327183061035e-01,2.049568016185390196e-01
-2.202865986181016256e-01,-7.005288098485706882e-02
-3.364718767158577650e-01,-1.015228901465294875e-01
2.982144181726186227e-01,-1.136550435781991109e-02
3.330117169276939348e-01,5.402261612529046797e-02
2.742613356487355603e-02,4.302050948478242098e-03
5.933110688134379807e-02,1.068655290365038146e-01
5.877655830864603193e-02,2.181423905680085484e-01
-4.129792170030821552e-02,-1.444054374273112673e-01
1.692105145783571185e-01,2.728147356902382858e-01
-4.966310023608453417e-01,-7.325642459900039150e-02
2.653632075330403239e-02,-4.450085943361870022e-01
5.248415105644110845e-03,8.727508707751807648e-02
7.648777954967245218e-02,-3.066571271631383100e-01
-3.127880308335126980e-01,2.287142252023502964e-01
-3.741651090949043024e-01,-3.108839853070992643e-01
4.325788307122431231e-01,-2.518582326821225958e-01
-3.930226733046104926e-01,6.951824760246529955e-01
-1.303104771432713749e-01,1.097504421608505698e+00
2.445179310021151631e-01,5.945059911273319342e-01
2.661862824423116836e-01,1.241533475721123381e+00
-3.026806507205893615e-01,1.426364835060008662e+00
-6.682277890307586343e-02,9.789706517426208787e-01
-7.097745166692837060e-02,1.058012176766645274e+00
7.928905248775297565e-02,6.628209972812425521e-01
-5.789457153385602073e-02,1.114178853485993770e+00
-4.863301879143895334e-01,9.298416934228054265e-01
9.442812585518578494e-02,1.077393911408137228e+00
7.247988888601364366e-02,1.181177689130505915e+00
-8.964112180137340236e-02,1.131163684784638690e+00
2.554332442330886632e-01,7.811051234887539385e-01
3.306853570795099673e-01,1.434354509338341632e+00
4.309602226085625931e-01,1.395822112287009364e+00
2.063225273535354010e-01,7.554264555533215519e-01
-2.561466564960105385e-01,1.371374561366547784e+00
3.575030365739073623e-02,1.048595634716869451e+00
-7.754467072745452327e-02,6.881740580658448625e-01
-1.410384450436644732e-01,6.751329731949708979e-01
8.931763785002821976e-05,8.922938870458779759e-01
-2.119411680118360453e-01,8.101650473250787687e-01
-9.017148331703861430e-03,1.340860374988909420e+00
-3.228069703595939366e-01,7.926798942756334565e-01
4.433867643743889531e-01,6.763129375146517130e-01
-1.151924536862135584e-01,9.655975218664009097e-01
2.595346624552089532e-01,1.083565800653383482e+00
-2.650848057361954169e-01,9.614962948231461359e-01
3.131535380386709644e-01,8.148249296614822335e-01
3.599274043315753291e-01,1.443555150980298407e+00
3.586528973281190025e-01,1.379835133852317597e+00
-2.683681378927925687e-01,1.116734023363428197e+00
-3.287029706881849922e-01,7.560168013185053493e-01
-4.746200679619622109e-01,1.339639608329155962e+00
-4.878404197606958093e-01,1.027586066384133190e+00
-5.472221605652183296e-01,1.459061765224359597e+00
2.507587240808401008e-01,1.525993082156494207e+00
1.249273659612268883e-01,7.530684298526668652e-01
-6.641558192984753362e-02,1.286526940046957890e+00
2.927437837974327106e-01,1.361800980593283139e+00
-3.525596599869326164e-01,1.109027210504474947e+00
1.077509403241602159e-01,8.187666000713780257e-01
1.610966916489642298e-02,8.142553864749574322e-01
-1.938549261527111600e-02,1.315620282204545521e+00
1.981702924371503416e-01,8.156412946710233092e-01
3.091242461292365018e-01,7.345166874215178776e-01
-1.454582043328946916e-01,1.271363291698604847e+00
-2.808135220953528188e-01,1.152288206589484609e+00
-2.918259758443032537e-01,6.179921812090010125e-01
-3.121244589964565774e-01,1.157999925578285350e+00
-4.462607334088917188e-01,5.533313374473248780e-01
-5.064258602840114865e-01,9.977208330227629318e-01
-3.001036925465563332e-01,7.688433242357228803e-01
6.494290683887316007e-02,8.903218015509227756e-01
-1.695255330085834178e-01,7.730952015811605182e-01
-2.988849746238702032e-01,1.306345974519676156e+00
4.459390610768436680e-01,1.135112548576879377e+00
3.303857882198061313e-01,6.461112913842029792e-01
-9.607410941347027666e-02,1.208673903616446665e+00
3.437656054947760831e-01,1.160506881777767951e+00
1.508436271886904878e-01,1.136980874248316731e+00
-1.798474941624943479e-01,1.436678251630411740e+00
-2.035523280382504074e-01,9.802520179587436155e-01
1.734706296108335932e-01,1.514766581688502312e+00
-4.452048930790358794e-01,9.917109286739763663e-01
-3.276869948508638331e-01,1.320791173796986850e+00
2.036346014423028317e-01,1.209968690752746046e+00
8.948436992342823082e-02,1.204761682367338382e+00
2.433792587233355453e-01,8.664481588004508961e-01
-3.302686253011772877e-01,1.017529069632801875e+00
-4.841443043627809972e-01,5.876732291531790997e-01
-4.431953372761023857e-01,1.072386086427099983e+00
3.473650272154521490e-01,1.239676565496325988e+00
7.959553144365549837e-02,5.853386805881296562e-01
7.306965660708764077e-02,8.148973429616988007e-01
-3.864278556364778572e-01,1.318612928571379683e+00
-2.703043747130451369e-02,6.604714163143599048e-01
-3.253048936552094261e-03,9.947355607890835394e-01
-1.493932844311655073e-01,8.318823815821958512e-01
-4.092081041995334623e-01,6.169939588339754533e-01
-5.471395873883623251e-01,1.442150148270865184e+00
1.374571908849286928e-01,1.249573170039097070e+00
-4.401159177597466776e-01,1.103945583725513657e+00
2.770045436556469731e-01,1.060193041605371089e+00
3.085140917364257440e-01,9.893267797669860197e-01
-4.906265360770020179e-01,1.147923819344066398e+00
-4.316238745615630368e-02,9.044174244956473263e-01
1.340488107503812198e-01,1.473951943890392968e+00
2.469938537628079134e-01,1.270621620782307559e+00
-2.477378885687819832e-02,7.908393493776830763e-01
-2.524606810027576476e-01,1.029612299765905625e+00
1.068338902945842328e-02,6.196345587922916787e-01
2.462170431233015044e-01,8.380544850362519060e-01
1.729959079432435987e-01,1.408451107407676872e+00
2.044410963439504680e-01,1.166906591874274035e+00
-2.428231799760740550e-01,7.873730321585603598e-01
-1.532551703943703103e-01,5.965038344194527609e-01
-2.401600592904400422e-01,1.445809984426331907e+00
-3.283783731474636536e-01,1.470789145916354013e+00
3.784639086825809517e-01,8.117075845642459653e-01
-2.489419157453193199e-01,1.003951909406008536e+00
-6.743841842992970292e-02,6.246656323639394603e-01
1.131973114515345546e-01,9.003785583427145189e-01
-4.154406915612899320e-01,6.191825564154125328e-01
-2.634135514522162325e-02,5.869776619167124121e-01
-2.997903542681638056e-01,1.148432442363108041e+00
-1.580757085035078280e-01,7.860165687844534732e-01
-4.057663239735462835e-01,7.004624236742875709e-01
1.756604714398490863e-02,1.350988040927357803e+00
3.693287581612569870e-02,1.113628931062843774e+00
-2.991873467189373192e-01,1.290552820148463287e+00
-2.011871783424235005e-01,1.097954344345813515e+00
7.630414048486477974e-02,1.112645419166254701e+00
-3.355238622696866679e-01,7.816399698820354347e-01
-3.677130850816823227e-02,9.282601313451004366e-01
-8.291246117221862111e-02,6.682502713360384261e-01
-5.268028071654832223e-01,1.217324021797679290e+00
3.109179210200426757e-01,9.906194411654319909e-01
3.370401521328695305e-01,1.420252501893967789e+00
2.721719710267710424e-01,7.412268981039481508e-01
2.248043692951177119e-01,1.247363645598170034e+00
-3.014760754436544010e-01,6.955944085611776018e-01
3.186413470436846307e-01,1.144137621735851873e+00
1.336509875267785086e-01,6.259176570176062659e-01
-1.028110215669909566e-01,1.210714503152228838e+00
3.520547527635109475e-02,6.083401369179325391e-01
2.927614188706212373e-01,7.070853516441736319e-01
-1.872299624993271072e-01,1.117607875132675677e+00
2.618135056310297859e-01,9.241136665462394983e-01
-3.948811874706585900e-01,1.222397383629958867e+00
4.217811925982358767e-01,1.034087550568435709e+00
-2.879146548297424335e-01,1.152794531507492337e+00
-4.298465763231027470e-01,8.184735452789450028e-01
3.004919704885762322e-01,1.169340585010135047e+00
-4.192763820255810403e-01,9.719953408694912422e-01
-2.128668903243557953e-01,1.196606021309456036e+00
-4.501873559282416615e-01,1.245962989554253220e+00
3.625675990809982263e-01,6.318461857094684886e-01
-4.489203871623299591e-01,5.756716841305490329e-01
-1.703818325428462233e-01,9.473402374896103817e-01
-1.394911145404651442e-01,6.224604166820461026e-01
-5.254508216039416313e-01,6.957692654848063318e-01
2.870957840405259365e-01,8.823161221412095800e-01
-4.050880215464980338e-01,6.716738109151175751e-01
-8.389903457364067396e-02,6.335902367800376744e-01
2.577883296823391124e-02,1.236032888837153232e+00
3.423124617062538455e-01,7.468202450160859041e-01
-5.431263782253060723e-01,8.031915561594464847e-01
1.614270272149708196e-01,7.828952853005134438e-01
-3.089908132469825208e-01,8.430521395453448585e-01
-1.506946064796479412e-01,1.498028127794923225e+00
-2.665056548512829693e-01,1.312727872190096345e+00
6.594585600256719360e-03,1.074361160940663140e+00
-3.150303051737228799e-01,8.702377546617157122e-01
1.660541511592006358e-02,1.333786351833226913e+00
-1.878948613688550262e-01,1.249733732491606908e+00
-1.419560425855266317e-01,9.487604500617666803e-01
3.694540568704463013e-01,1.438394010600975825e+00
-1.035404830453356961e-01,1.509050360134787994e+00
-3.757604027294072502e-01,7.872992014071390487e-01
3.688967193933486710e-01,8.192788416729490653e-01
-4.109123968165117047e-01,7.196893463162630233e-01
-3.600110646635367173e-01,1.538260347017084140e+00
1.785278430900062441e-01,7.577903002961949852e-01
-1.514952135221194762e-01,1.468874894571899681e+00
-4.000429044732757289e-01,1.510164370799052413e+00
1.823193743708655390e-01,1.379826430697734141e+00
-1.853005889332681733e-02,1.425389632062122214e+00
-2.574338958939406119e-01,1.457169109574277588e+00
-8.646116340505682896e-02,6.818575129329067508e-01
2.920696219084812917e-01,1.248084795686867476e+00
-2.767241809571914235e-01,1.139383927169875799e+00
-3.664720457769030659e-01,5.754502350900181362e-01
-3.740480159568765339e-01,1.029768561426950724e+00
1.233998296408739259e-01,9.181065779541958127e-01
-2.518459523231039165e-01,6.353985985883724430e-01
5.521362194120582600e-02,9.049373458361136269e-01
2.806160206670936796e-01,9.693906274792156719e-01
-7.059035797000767776e-02,8.677250281445606506e-01
2.217110196036005121e-01,1.532082187765740233e+00
2.051329252024441940e-01,6.982273934333769194e-01
2.862602772724429645e-01,1.019980892986975585e+00
-4.237885853063787511e-01,1.508618354406175088e+00
-4.997467317477078952e-01,1.026346924326928978e+00
-3.780218707457245753e-01,1.503002272055586008e+00
4.148380455544244949e-01,7.284414942076261612e-01
-9.455396694874440566e-02,1.540361073195299690e+00
4.490534907436263268e-01,1.179258048653206270e+00
1.284361072053668007e-01,1.008481416599197100e+00
-4.152320819102695015e-02,1.441936514940326042e+00
4.374104415154163039e-01,1.438248307970917628e+00
4.396271450071460585e-01,9.194960045555953254e-01
2.632362251263976605e-01,9.702899497407246887e-01
-2.261559823806678082e-01,7.002876235410819827e-01
6.391770352866710247e-02,1.022602470675312958e+00
-3.324017493929187772e-01,9.142883036852776923e-01
4.037203451268833732e-02,6.457554279384825069e-01
-4.039262009114432672e-01,5.952648581376837056e-01
4.075014529426542742e-01,1.218119921294527064e+00
-2.176357246238211918e-01,7.025114928681596149e-01
-2.026068716052625840e-01,1.243855387049979777e+00
-4.460766723138790413e-01,7.096908682328397777e-01
-4.867797144612981963e-01,1.467083616761200915e+00
1.992467018103514231e-01,1.245119060440023517e+00
4.356276604484975445e-01,9.912261938079842682e-01
4.457540472955549005e-01,1.044889770279278984e+00
4.102081147802316696e-02,6.030501632882850904e-01
3.089504093265691420e-01,1.080414266071421103e+00
-1.857809441806956841e-01,1.311424400034306714e+00
-1.520828163492075058e-01,7.870160727422256253e-01
1.286936879147879687e-01,1.023139521678325670e+00
-2.108972910919028054e-01,8.656956533794081254e-01
-3.732447333298468672e-01,6.895138699105405333e-01
2.290961727819068594e-01,9.949709744498361763e-01
2.087136662266821929e-01,1.279545983274215981e+00
1.615426546045322098e-01,1.026420981951976064e+00
3.719313250488718303e-01,1.441290605070016273e+00
-4.369950795843424718e-01,1.381393988097390890e+00
-1.357900859407312755e-01,9.472591688417476563e-01
-3.468435651237055106e-01,7.532427326513148058e-01
-5.290929844721586894e-01,7.362709065872241609e-01
-1.065810779796820817e-01,7.878255923377817105e-01
1.367763344164807382e-01,1.070556198127757819e+00
3.270221125100939430e-01,1.296352489594273294e+00
1.738482874937485878e-02,1.358117235238448295e+00
4.155609362874477242e-01,8.732166605692955885e-01
-2.879279800640177633e-01,1.221198894083702857e+00
1.514355503674671422e-01,1.093253828809157113e+00
9.258313989523425658e-02,6.588943329419604256e-01
-9.407225395511309429e-02,8.590748721593091108e-01
2.248844022657632280e-01,6.548710662770108604e-01
-3.507528745736188114e-01,1.336348499930317901e+00
-4.129779815261434006e-01,7.388624214716043026e-01
-2.627044404594147675e-01,1.486166225277012920e+00
3.887433802620221535e-01,9.781262671748433002e-01
-2.492817053734708299e-01,5.765737073651681088e-01
-2.013604104642805481e-01,8.379134561517324054e-01
-5.129130690999227360e-01,1.364379003353144215e+00
-2.990511531629415076e-01,8.899717486151212942e-01
-4.397394729286404624e-01,6.409399025321607102e-01
-2.019419423693944449e-01,1.402650373879471335e+00
5.490616677463644457e-03,1.460077697129871233e+00
-3.595413482235232383e-02,1.189420990963496516e+00
-1.132022022266345740e-01,9.566227273396360475e-01
9.783679569788983343e-03,8.824301786508442769e-01
-4.219538393562927148e-02,7.908137162148539678e-01
-1.565654181829021496e-01,1.413700983601966943e+00
-4.112227945514043137e-01,9.542895155516406547e-01
-3.487559578632362101e-01,1.192846639083544602e+00
8.335713138493238139e-01,-4.769703163291276748e-01
1.174941679899036640e+00,1.517879157714409066e-01
1.024515113356412987e+00,-2.420733359918288974e-01
1.162445070112421153e+00,-4.314337216214534365e-01
6.948498759241703571e-01,5.424421149823188681e-02
1.115415226310168206e+00,-4.530816039862870515e-01
1.160052088553678473e+00,-8.206431983939721508e-02
1.234150394758146252e+00,2.124241905327680646e-01
1.176166070320930901e+00,-5.132150214632950069e-01
1.231195818282229570e+00,-1.590427408237016227e-01
6.839549082153805193e-01,2.192760403292421945e-01
1.533662502532161520e+00,1.116422465154908172e-01
1.494046306573008298e+00,-3.778339973060563795e-01
8.389143835075076883e-01,-1.106561808194704843e-01
1.313122254878714479e+00,9.534811356254691006e-02
6.676361333057773129e-01,3.443486739321655055e-02
1.454047872791377483e+00,-1.115736367444302157e-01
5.563457611674333947e-01,-4.647634566106334519e-01
5.913506305142671726e-01,3.444174550227299125e-01
8.200137180687190330e-01,1.113463282526426790e-01
1.320944183639626290e+00,3.145494767976118045e-01
1.169055778642138055e+00,5.455990939038390941e-02
1.011858861164080636e+00,2.352593366574433631e-01
1.377586591422232498e+00,1.667543111447311599e-02
9.074164881162438689e-01,2.247892483030599076e-01
7.674279101815338899e-01,-6.816435535007503432e-02
1.243277002490211114e+00,4.213296473945675746e-01
7.963402489017902264e-01,-3.567798326177972212e-01
1.143797042141188935e+00,-1.515048652221082648e-01
1.264570217314004541e+00,2.219006475876625917e-01
1.167063057475435039e+00,3.083419097016628641e-01
1.344728304946680497e+00,2.020812451693186906e-01
9.680910275518701535e-01,-4.789377782902539682e-01
1.012432801197209464e+00,-2.525605577328837725e-03
1.413082166025999786e+00,-1.042590637982074853e-01
5.997298463108218236e-01,2.045713518188518876e-01
6.730267000317460280e-01,-5.197819742891062189e-01
6.460868208045676964e-01,-4.130899826897823646e-01
1.275637498813131376e+00,3.648295550629095940e-01
7.235586299362599672e-01,-1.103795936106595210e-01
1.038567123577071039e+00,3.817544538741504123e-01
9.116665455171278909e-01,-1.609244129102441745e-01
1.130897635542017499e+00,-3.578997132020687033e-01
9.232047496367464801e-01,-2.168281015340022266e-01
1.397697273230438020e+00,-2.502855899694945707e-01
7.551950307574308852e-01,-3.574965825467018021e-01
8.994705052743672269e-01,-2.449993763617641651e-01
1.433974993807690002e+00,-3.732431129206669196e-01
1.523960428919183485e+00,-3.596707909702566708e-01
1.446392715321176192e+00,-3.887718542135263355e-01
6.346063834255633029e-01,2.449382727262416903e-02
1.136535055967992092e+00,-2.017315114762343597e-01
1.317890530762481083e+00,8.901731849317207068e-02
1.198913202152480650e+00,1.350852553128155664e-01
8.647897414607357280e-01,-2.837315545536422956e-01
1.140985553112957129e+00,1.805651623040415155e-01
8.221766036273818745e-01,4.363611062433225829e-02
9.020146821170997864e-01,-3.613189835300526509e-01
1.526597726434304469e+00,-4.528160050787501945e-01
1.467800578705048542e+00,4.030298899834237059e-01
7.127952341995998919e-01,-4.101198802907395358e-01
9.341662595371008626e-01,8.575457554359500190e-02
1.482687852958753050e+00,-4.803466275522181306e-01
