x1,x2
1.069488823822906109e-02,-4.779824113095465510e-01
1.690650802190918345e-01,-2.808640929378714013e-01
3.298988200011045979e-01,1.551475423704093970e-01
-1.726943816799149101e-01,4.089436386894720332e-01
-3.845075859512664396e-01,1.963637999250258392e-01
-4.857267021027478204e-02,-4.755169643835377435e-03
-5.373186998153146599e-01,2.520072025224893153e-01
-1.919265492160742159e-01,-5.030868051861070445e-02
-4.536245234645133184e-01,1.336321744040757098e-01
3.141071166390454472e-01,2.802909483574475002e-01
1.642755589630110480e-01,2.804693072079081917e-01
-4.688793270644971978e-01,-1.944939528259681527e-01
2.129053887260636824e-01,-2.790477109613560547e-01
4.382427337228522735e-02,3.599671917192404091e-02
3.457392764819786635e-01,-1.080848584918030486e-01
-4.437793501344218239e-01,3.188476183955673005e-01
2.142873234963352802e-01,-4.017362181217360995e-01
4.476028246152822243e-01,2.159655023713010769e-01
-9.357685943240823256e-02,8.812115014953181280e-02
2.156772250227958487e-01,4.465015323769149225e-01
6.817751729733978472e-02,-2.672954838062113758e-01
1.368895699605376937e-02,-5.470529315051707586e-01
8.671248002877351979e-02,-3.490332459784543095e-01
1.686490057158540612e-01,1.776027031044753457e-01
1.527176105880624357e-01,-3.499077983078299203e-01
-5.324222753184799650e-01,-3.576797230172484854e-01
1.281784289408807176e-01,-3.350591543713773435e-01
1.460690592316027381e-01,-4.655743507736980202e-01
-5.291207326331652805e-01,-3.031078212171274266e-01
3.073820028507133761e-01,-4.719361253205078821e-01
4.311060843441594237e-01,3.408499747156134019e-01
1.580364366419050315e-01,4.020516725148643999e-01
2.925439706410459806e-03,-4.445159058723413548e-01
-2.410905139047994084e-01,-2.347435904930282868e-01
-1.252508919452839375e-01,-3.838801344815362393e-01
-6.910429350617963706e-02,-2.389559639631045895e-01
2.434265897274834334e-02,-4.680527485613381611e-01
2.113544559882101215e-01,-9.802181313427371645e-02
2.230825432894208982e-01,6.679829840589424084e-02
-4.920251281831065082e-01,6.959730653032025760e-02
2.412597972869493512e-01,3.825170418642900305e-01
-1.010562009078880275e-01,-3.816669442708864324e-01
1.237784003478925587e-01,-3.305842911200388423e-01
-4.971113969153273526e-02,-7.275060361317287061e-02
-1.657759921688842786e-01,-2.544733204675918570e-01
-5.171217626473787465e-01,-4.239964306466001975e-01
2.030838733221328463e-01,-3.601267226417992351e-01
1.444938555126895618e-02,2.427922901931548472e-01
7.216600712401721740e-02,3.408112594498905468e-01
2.254249024008232460e-01,-2.285826946339118981e-01
-3.275424225335773487e-01,3.611351102664126511e-01
-1.084788215519671972e-01,3.598919070304820167e-01
-9.811788878365534927e-02,6.915557326464505383e-02
3.030878241347256807e-01,-2.832563598462881638e-01
7.257304110280304865e-02,4.177871248273966609e-01
-5.115845635250648726e-01,1.359162768268817878e-02
-5.242749341153385423e-01,2.757577266387896131e-01
2.366289191941454151e-01,-1.434915961141243201e-01
2.595091152680795155e-01,5.118357627360814455e-02
1.838194791951849316e-01,-1.739211748388463930e-01
-1.724247058681546152e-01,-2.654200070902028585e-01
-5.255366681526385531e-02,-2.090501831295185076e-01
7.284320262112353728e-02,-1.097364930591283594e-01
1.192522934743647234e-01,9.313135739101974231e-02
3.119873010660885182e-01,4.451110346794153738e-01
-8.338314964591819756e-02,-4.463931879053479879e-01
9.576300971315343524e-02,-1.907842131970609589e-01
-1.369062524392997693e-01,-5.126081817783648686e-01
-4.165168423089998795e-01,2.496552518560651857e-01
-2.795200372502915087e-02,-2.516469762768240859e-01
3.983056739982854255e-01,-5.470513021589419322e-01
-3.499016700855406281e-01,-1.051904795084391830e-01
-3.960082306566958810e-02,-3.098821891027949693e-01
3.133514296115280651e-02,3.861824875815358382e-01
-2.908967906169962481e-01,-2.359339080799061072e-01
2.344194414221377754e-01,1.098530482131653274e-01
8.049213127638921161e-02,1.610451690329511854e-01
1.596542038506901795e-01,-4.878224878511758789e-01
-2.050969800554334199e-01,3.100264110777303239e-01
-1.680934826716368180e-01,-7.914326468338439557e-02
-3.896763006611061453e-01,2.277628679741952045e-01
3.666916305639903451e-01,-1.631998161094789790e-01
6.299427472740115608e-02,-3.390093946109207224e-02
-4.799811677747105598e-01,-1.431420754524767025e-01
-1.050148872632469255e-01,6.310172810574787849e-02
3.496491407055900558e-01,1.876373155878402477e-01
2.095193853201661183e-01,-1.617216275964914463e-01
-3.933300533947285960e-01,-2.130591121853292469e-01
4.133665983087954077e-01,-2.559878717611845378e-01
-1.097436569476657464e-01,3.644300154774078315e-01
8.516924540318238090e-02,-2.376112525504359141e-01
-4.820072433288599134e-01,8.074610961327211012e-02
-1.726945703446802760e-01,-3.729942873136407044e-01
1.650983050540547614e-01,1.455088495058928233e-01
-3.488552382332372748e-01,-7.146473000199682346e-02
2.546228332625128932e-01,-7.980332721007310504e-02
1.535087422846537208e-01,2.015668251800405431e-01
2.863895190228401555e-01,-1.277858428437607108e-01
2.567273063859270010e-01,4.251929875510152002e-01
3.323542745512502172e-01,-1.418095387126231399e-01
-3.848632546620097683e-01,-2.189268860242995496e-01
2.245234111102168972e-01,-1.189259096868894305e-01
1.461405586607361640e-01,3.894541093565826451e-01
4.083831196092699845e-01,-4.318354769407873883e-01
3.904971094494029682e-01,2.679353112577537166e-01
3.975884476956781377e-02,3.692505958072883621e-01
-2.053089811547396115e-01,-1.194110302090949371e-01
3.370713803902987138e-01,3.408229728874497821e-01
-4.592899608343639084e-01,-3.579820487484999258e-01
1.148316351579173888e-01,-3.573994955267841833e-01
-1.051778422722178252e-01,-3.479291063550538077e-02
2.051532044444491776e-01,-3.476031749063269727e-01
-3.690582009956174803e-01,-3.466130504733766493e-02
1.917422995287024756e-01,-2.145401510845895698e-01
4.071492345246496836e-01,1.832764920670179043e-01
-5.331251136983217176e-01,2.652895522993292676e-02
-2.624323157419962138e-01,-5.008524819929407457e-01
4.446698855230387659e-01,2.785426689167130876e-01
-4.442680939054981515e-01,-2.562835674611935177e-01
-2.683529284693200179e-01,-4.554367905103785530e-01
-1.470294813193541161e-01,2.197443030526935459e-03
7.452370202611147132e-02,-9.934678380784156548e-02
1.799212760664122834e-01,1.069108385743969825e-01
-4.229166690329265732e-01,-2.948179868800324677e-01
-5.162199153626521042e-01,1.611103995106379916e-01
2.790539519381391997e-01,-4.805045632004097955e-01
-4.791668588123575434e-01,1.450713418835195556e-01
1.153455878227642728e-01,4.427310630399680091e-01
1.191123293258166127e-01,-3.646148116408901574e-01
1.055288665821301208e-01,3.811648269940945966e-01
-2.339913048442233690e-01,-4.538326722288783532e-01
5.129772138786026225e-02,-1.202105220692771814e-01
3.827307079714548088e-01,4.433478077929524641e-01
3.689035247236468473e-01,1.481942944731141631e-01
3.958623402592662543e-01,3.741940474688071339e-01
-1.800063564417064832e-02,-4.117028780324446524e-01
-4.104021242366691080e-01,-5.154176492339035409e-01
-3.408820283979877575e-01,2.185780428542879461e-01
1.725814694185198173e-01,-1.797516863849416557e-01
-4.775945947155202376e-02,7.522370152274293620e-02
4.068863562457402105e-01,-4.563292194302694949e-01
1.122948851170771922e-01,-4.318791605706334691e-01
-4.607574433059243857e-01,-2.862960475106883784e-01
-5.047378646758904353e-01,1.134033915938953418e-01
2.024847225294867936e-01,4.327491657770836664e-01
2.240803819276111497e-01,-2.907209758871645011e-01
3.719241449028134472e-01,4.185214411319875261e-01
2.629108520791632042e-01,-2.867949121162272075e-01
-4.185712887860033593e-01,2.465363816114526374e-01
2.584360138433888787e-01,-1.731946612532242469e-01
5.115239049079389755e-02,-1.525977375259890412e-01
-7.277669015749710368e-02,-1.485255128240055011e-01
-4.951165101424279680e-01,3.046955232030694738e-01
-3.581799189776253556e-01,3.820699988657171309e-01
7.091249023614387692e-02,-4.448059734950269295e-01
-5.124685593631391756e-01,-1.119419847898128761e-01
1.297651287428467359e-01,-3.653831222449769323e-01
-4.802292331890403165e-01,1.919174321794225868e-02
1.493180469155052092e-01,-4.761116895346312328e-01
-4.315109510361526679e-01,-2.031158129715742167e-01
2.542308880913922708e-01,-2.181178538058540228e-01
-3.194603794832456822e-01,-4.572723878869311420e-03
-4.731076268892777659e-01,-2.991431512108230217e-01
2.514204069482458559e-01,-2.324900658469611914e-01
4.552617878393061535e-02,-4.828940618391157624e-01
-1.710987936406948018e-01,-4.993582527501686519e-01
-1.516300594827351134e-01,3.360229266339344045e-01
3.415461218551472111e-01,-5.956797581952788523e-02
-3.556935269629765139e-01,-4.543090332034260825e-01
-3.463531179357604017e-01,2.372887740548632607e-01
-4.090574644727440479e-01,-1.680380061034530970e-01
-4.778908071360826737e-01,-4.238232049608257057e-01
-3.878383562534762907e-01,1.320334892610897093e-02
-1.524192837185237570e-01,-5.207426883644430404e-01
2.469657886335137054e-01,3.793436167471344600e-01
-7.122306393165700467e-02,5.662926675963531054e-02
-4.322869072760949782e-01,-1.081852055696841397e-02
1.363555980744579621e-01,-3.882727561593679599e-02
1.720024931379846578e-01,1.067162960189099730e-01
-1.610818989726980899e-01,-2.277126706018507418e-01
2.802205836064276534e-01,-5.413510117112522169e-01
-5.042639361991015923e-01,2.018868439303039830e-01
-1.507991774844074095e-01,-1.455675000961277332e-01
-3.816950183057170598e-01,3.236719921035364766e-01
-5.308901887085774041e-01,-3.789462397068292798e-01
-3.529668971808515021e-01,1.851570886928078918e-01
-2.136398634517313599e-01,3.839389613096421128e-01
-3.463100149207890555e-01,7.757149639241955885e-02
-7.050247325916880747e-02,2.258354653801094569e-01
2.597233214800109824e-02,1.170039931462971694e-01
1.632883892982950336e-02,-4.081423152728594905e-01
-1.578035370167452101e-02,-2.321393086835399355e-02
-3.478115871864180253e-01,3.793173189273968404e-01
-3.394649793374898694e-01,-4.490991255537498672e-01
-8.639216550563411090e-02,7.335324401723741783e-02
2.486891014191507931e-01,1.462715347780608743e-01
1.211271861453914189e-01,2.821806837801188461e-01
-3.781695724746499954e-01,9.918402720373475923e-02
2.851718883000796678e-01,-4.895134110156469376e-01
-2.477155483280634174e-01,1.733797722152707887e-01
3.053143009066049407e-01,-1.311523084129729844e-01
-9.337320827498118980e-02,-2.892678582012037092e-01
-4.413282847326513991e-01,3.940578484297788675e-01
-1.678203842036671833e-01,-9.057996913553700846e-02
1.740585637724704204e-01,3.584225826175330143e-01
5.909168194859870660e-02,4.969407883263698977e-02
-2.594769768479767702e-01,-2.780161354172833166e-01
3.022267221022408856e-01,3.148322348031100670e-01
2.624718124279675768e-01,-4.388817836382042925e-01
8.181092652403498811e-02,1.102237561772351215e-01
-2.315285182665004493e-01,-4.615102955511246607e-01
4.040144477882857688e-01,-4.452302120943619768e-01
-1.472252624560749235e-01,-5.391091068527795738e-01
1.694426588512442100e-01,2.357700309275956307e-03
1.927925845676978778e-01,-2.233989983542634672e-01
-7.341260694541251741e-02,-2.899916886206247435e-01
2.487227787190471329e-02,-3.953855646136743562e-01
-1.789556257586473187e-01,3.826552924886595930e-01
-2.359862315876084526e-01,4.305689378138561896e-01
1.023853630669478987e-01,-5.325384699280780731e-01
-3.213119214340210972e-01,-4.652699431911913042e-01
-1.708543258875666604e-01,-4.548849677847863759e-01
3.296031538634847102e-01,-3.471758902128422308e-01
-3.866496885856175458e-01,-1.471737825171927083e-01
2.879948737460399366e-01,2.713194813985444487e-01
-3.664241688038363254e-01,-1.390317171702633026e-01
-1.841021889737851636e-01,-6.951343861216119357e-02
-2.632615334752231862e-01,1.392245963833789180e-01
3.387322066492394201e-01,1.693562749134727152e-01
1.186560798046311094e-01,-4.524924644326121514e-01
2.151849613546773510e-01,-4.197968991284295459e-02
4.493733565597801682e-02,4.195299305358639597e-01
1.557237745735637890e-01,-1.074261638086382309e-02
-3.724506842825913155e-01,3.835778092781435555e-01
4.300089534512254730e-01,-1.787409779358946071e-01
1.933359675771944008e-01,4.055750783636572487e-01
9.763936799020600521e-02,-5.432930148516630364e-01
-4.903497653557284952e-01,1.286539542369580236e-02
1.294709587469191625e-01,-1.517399653270031790e-01
3.147764400102002202e-01,-5.076622553676317651e-01
3.915598129661975735e-01,8.434328250589107068e-02
-1.115707969292635271e-01,-3.000829071453815500e-01
2.309555546579805663e-01,-2.710928932427792981e-01
-1.745093479775490231e-01,2.787931137308370388e-01
-2.210480861532576613e-01,1.353688509335554402e-01
-5.485574285399140715e-01,-5.204412615907323403e-01
3.992974083908579219e-01,1.162551798174349393e-01
-3.778991824520254728e-01,3.674480090863964099e-01
-4.917930486156901759e-01,4.480732028498225494e-01
-1.296938092242735374e-01,-3.984419657648075042e-01
-9.541557222360785850e-02,2.197662151547383758e-01
1.946354058196932968e-01,5.284519244438401486e-04
3.541365548471978597e-01,-1.104878679602552261e-01
1.200068108638799869e-01,-1.102140318232827099e-01
-5.155161066733323638e-01,-7.151212538900686422e-02
9.946098399838287918e-02,4.165930174240949357e-01
-4.756888007150590347e-01,9.616371626792041827e-02
-1.779383569452389624e-01,-2.703093836374730330e-01
-4.238703950439596246e-01,1.557759580607034344e-01
-2.810506720870781239e-01,-4.804657003804613247e-01
3.443115802464247199e-02,8.266398264750973723e-02
2.809684902298958953e-01,-5.380381425753621993e-02
2.381840489501323432e-01,9.377146743136066664e-02
-5.432411900229271451e-01,1.152662200923317837e-01
3.288615753359027671e-01,-4.140693120812271033e-01
-8.735759659058728310e-02,-1.918997140012519420e-01
3.282250209589940848e-01,-2.813786187834815822e-01
8.032530910394575230e-04,-1.957998686527613330e-01
2.761711620778680709e-01,-6.261425459737446353e-02
3.613071654421109447e-01,-5.138044610004403046e-01
3.284906131887396219e-01,-1.667956326067902006e-01
-2.165862384162524634e-01,-9.313475962543216191e-02
-1.421403742316259544e-01,1.621619133101436239e-01
-1.510951000947905465e-01,1.936998850974622766e-01
1.506017099746437271e-02,-1.723297259614561261e-01
-1.720501270873180388e-01,2.197828104036224639e-01
-2.103663270014750619e-01,-1.243475575920188758e-01
-3.691983768521778231e-02,-2.464965179176048515e-01
-1.599400550097934692e-01,-2.288120793117338625e-01
-3.645327850379235235e-01,2.101716589843266592e-01
-2.864460148156333652e-03,-2.816696494312362908e-01
-1.057291735646616049e-01,2.690317366615493366e-01
3.826246798191867970e-02,-1.302345695962847660e-01
-3.456372319809953852e-01,-5.129112535777635706e-03
7.719530240580274594e-02,2.098673746562632614e-01
-4.693301769564695025e-02,-3.928439722375473009e-01
-1.890096917037551449e-01,-3.899268923093428540e-01
1.951328270230487938e-01,-4.099138625726969076e-01
1.396783834803633217e-01,-1.704791536498705407e-01
1.630481275872689428e-01,-9.566124789734808953e-02
-1.828154196914231200e-01,3.667452436003282301e-02
2.704882720412014052e-01,-3.235299302002799804e-01
-3.201224135682818606e-01,2.124864897765594840e-01
2.398633744502071119e-01,3.586273723097607169e-01
-2.661206718179990327e-01,1.347189476501613470e-01
7.658566753133244642e-02,-3.512566953025186844e-01
-2.838263250937167470e-04,-3.878971115387830348e-01
-2.516316273296383965e-01,-2.050593237088753629e-01
-2.450387535455739174e-01,2.234456457307250066e-01
6.826376379432763652e-02,-4.136250204849786227e-01
-1.006477515382613319e-01,-2.352881699832444218e-01
-1.203158111500532979e-01,-3.967451537392232552e-01
4.159496207620924091e-01,-2.154963957552600284e-01
2.876965154097236299e-01,1.246096648358171466e-01
-1.696540691420126423e-01,1.454847038865612063e-01
4.218558193922520294e-01,-2.041517285606337939e-01
-1.011276854806832937e-01,4.475010857226298100e-01
1.146626547937668050e-01,3.880644168948850226e-01
-2.488614382562575056e-01,4.248807228395350410e-01
-2.901940183630391523e-02,-1.135193939439128608e-01
-1.109872337013770860e-01,1.379536623294370656e-01
-4.956413780918650369e-01,-5.021609626419731853e-01
3.511722314117026178e-01,-3.814259819150330744e-01
2.036377744298448755e-01,1.184248431541432556e-01
1.331173247061718801e-01,-2.320032096301819502e-01
-3.547834599613604034e-01,4.430090731978308938e-02
-5.016946425368746798e-01,3.003523050213893208e-01
-5.139402946912265957e-01,1.058604570888224128e-01
1.445719359017294536e-01,1.017383289211223341e-01
-2.314980972479130372e-01,3.655578448072958064e-01
-4.753857593051438180e-01,2.658873966877863815e-01
1.419661088844245134e-01,-4.236486773708167952e-01
5.778304809579326573e-02,-3.655395187391150547e-01
2.937948873662098448e-01,-2.188803072145037998e-01
1.288655511370604412e-01,-5.278743983864474520e-01
5.188126936960546498e-02,-5.377908798116222133e-01
-5.145463108570058619e-01,-5.437151323678558468e-01
2.422484830977497117e-01,3.335876932663203176e-01
1.196798951270978684e-01,2.612097137111888401e-01
-4.509276265894465174e-01,1.997255419569627932e-01
-8.746671084923840489e-02,-5.187028211767553687e-01
-1.343852057981251846e-01,1.927331203814897087e-02
4.310499215417450403e-01,-2.384050543770230846e-01
4.354150226264672519e-01,4.317728691621625092e-01
-2.155307973954837530e-01,1.812422229921216710e-01
-3.138137436746849529e-01,-2.535651263988958348e-01
3.361595305741547079e-01,-5.065378274560741190e-01
-1.097721293706431789e-01,-2.336037754035236169e-03
3.567607263881330537e-01,3.751722449800307668e-01
1.710985593608810307e-01,-1.907213797218414442e-01
3.994787408397731943e-01,2.058022950711434484e-01
1.842142149418856123e-01,5.097552558143347845e-02
-1.838678625051826110e-01,-5.371964405243079277e-02
-2.508700848377065640e-04,-4.657897251894050905e-01
1.261657795507935553e-01,-6.312826213933064867e-02
-2.945620170253098191e-01,-1.242359214957979852e-01
4.452834363685562735e-01,2.492418042496451491e-01
-1.947830180416935120e-01,5.869576533168174848e-02
-3.286020778508765838e-01,1.551760484417065156e-01
-4.667298218599874593e-01,-3.711771019826858309e-01
-2.176528876582697336e-01,-1.630066942430453691e-01
-1.224669732372696274e-01,1.306139428218741072e-01
1.847060358972174576e-01,-4.892540670856558860e-01
4.435228177531275184e-01,-1.012578848389974473e-01
-2.342715559001029568e-01,-3.093738517792935516e-01
-4.239608964062135943e-02,-2.734665011546313362e-01
-3.540850827850289262e-01,-4.253348741334317396e-02
-2.012782093272803552e-01,3.245155198476652458e-01
-4.980606442662152133e-01,2.972166687242556726e-01
3.266881813804469736e-01,-5.428421780577779021e-01
1.154606955766218634e-01,1.129328516630392354e-01
-4.988698779348954560e-02,-5.426529656505011401e-01
1.846663411431226365e-01,3.590387121410082427e-01
-4.269135542538504691e-02,-3.946632583309592768e-01
1.051454544735840324e-01,-4.052249690186776609e-01
-4.241619632257110917e-01,5.796075494207153511e-02
1.100125242053363595e-01,-1.008585362227042426e-01
-1.751010591950985518e-02,-8.396468940698176286e-02
-2.968385575823362377e-02,-2.940015994575787550e-01
-5.159434244294112126e-01,3.603738638863677179e-01
2.909438782304252236e-02,-2.927908785477884024e-01
3.256085376135722242e-01,-4.217837813511914336e-01
4.030785583143723372e-01,4.108678435673284168e-01
-3.410450803674458520e-02,-3.443704398189022520e-01
-4.326267603107615267e-01,1.787110172829112775e-01
-2.787922584123515568e-01,-6.141227969575102641e-02
-5.584257826916583234e-02,-5.982747097058471741e-02
3.870299514307882216e-01,-4.685355928628505140e-01
-2.661493376869961125e-01,-3.087754205696960907e-01
1.973741228425535121e-01,-2.158942745723447798e-01
2.824981719888367548e-01,1.297915937972503597e-01
-4.969617137168913512e-01,5.739336349163626227e-02
1.850493670214032882e-01,1.559961706468079301e-01
-5.361063593936431504e-01,-3.777325585403524810e-01
3.170314079263688578e-01,-8.265102211705843693e-02
2.333114740564128375e-01,2.174178382291925837e-01
-3.174160907185445968e-01,-4.706770835708830036e-01
-4.557285700296469511e-01,-3.900841519464722795e-01
3.928858627313053242e-01,7.958832456512188180e-03
-4.550609421570954716e-01,-1.611669595433812274e-01
